# c-balanced sequence
# n=97
# c=2
# mode=weak
# latin=true
# guarantee=2-balanced
# rows=items, cols=days, entry=player
72,26,32,71,15,59,69,1,73,70,82,49,39,28,37,14,16,75,63,10,36,5,29,42,19,65,74,12,61,38,27,64,86,2,20,18,31,22,57,13,35,80,54,76,8,89,17,23,47,44,87,30,77,95,34,94,48,97,90,84,43,83,66,58,3,78,33,62,21,93,11,85,55,9,53,40,68,50,45,88,60,79,6,46,4,7,67,51,56,91,25,96,41,81,92,24,52
83,4,24,56,69,34,48,6,41,13,61,77,78,46,66,87,47,33,92,31,79,25,76,30,67,55,23,9,7,21,58,43,45,36,53,70,50,90,51,88,49,94,96,71,52,40,65,11,97,60,59,39,91,68,5,1,57,27,62,72,81,42,2,93,89,86,64,29,38,73,26,15,12,74,63,22,75,44,32,17,37,80,14,28,19,16,95,85,54,3,35,82,84,18,10,8,20
74,17,53,96,5,75,92,29,2,97,35,91,85,60,32,21,65,68,8,55,93,50,10,86,80,37,59,89,54,81,52,22,95,79,84,38,26,64,82,72,27,15,45,44,34,67,73,20,19,61,12,28,78,88,63,14,9,69,3,7,51,11,31,16,49,43,18,41,13,70,24,56,58,23,39,42,94,4,30,25,48,1,66,77,71,47,40,36,87,90,57,83,62,6,46,33,76
82,40,9,38,8,55,3,21,87,86,20,70,94,44,48,43,76,89,52,90,23,83,56,85,84,46,1,50,51,73,33,77,57,47,39,35,12,28,91,62,18,7,42,60,16,4,81,10,69,13,71,49,6,41,29,36,58,66,24,22,96,53,30,80,25,15,19,88,78,14,17,79,5,75,68,34,61,95,92,93,63,72,54,2,27,11,37,64,45,31,26,97,67,65,74,59,32
80,14,66,26,54,90,64,63,18,51,62,67,95,22,41,5,30,27,13,15,58,88,34,16,3,71,25,17,94,31,72,24,32,11,19,29,4,78,2,59,79,6,93,61,37,87,97,68,42,84,43,92,75,38,89,83,46,33,74,35,56,65,10,45,76,85,9,91,82,47,52,7,77,40,36,73,57,96,20,69,8,28,55,86,23,53,81,39,70,21,50,49,44,12,1,60,48
79,47,65,76,19,49,31,11,42,84,57,74,7,81,73,53,40,12,39,97,26,45,36,28,2,66,16,96,70,92,68,78,10,46,48,6,93,56,95,3,20,75,14,85,1,63,15,41,54,83,32,86,55,82,25,60,67,23,8,44,18,29,21,52,50,22,77,69,87,71,37,27,4,88,35,64,59,17,90,89,33,62,24,72,30,51,38,5,13,9,43,61,80,94,91,34,58
88,35,58,45,1,27,12,89,37,33,30,71,8,36,91,96,20,25,61,60,82,49,6,72,69,63,62,52,44,34,80,74,23,9,7,94,87,83,67,81,21,51,77,5,57,19,24,64,56,39,85,4,50,90,47,17,54,40,93,70,95,38,48,14,59,28,55,68,66,2,31,32,46,76,10,43,13,18,42,86,84,3,41,97,26,65,22,73,16,92,29,53,15,11,79,75,78
77,42,93,68,50,46,18,59,58,10,56,9,64,11,4,13,24,57,23,78,32,14,73,38,43,75,2,40,88,15,41,65,82,29,97,55,1,62,86,17,48,70,34,22,92,30,80,27,31,53,79,33,16,28,76,21,61,20,94,26,69,84,51,91,37,8,44,6,90,72,95,3,49,83,60,96,67,54,81,5,74,39,36,12,45,85,89,47,19,71,52,66,87,63,25,7,35
78,38,39,52,61,91,28,15,72,85,17,44,4,92,7,83,69,67,59,71,29,81,54,97,22,95,87,60,76,8,86,90,3,13,49,5,53,63,43,24,11,47,25,35,46,96,84,32,12,18,66,89,26,65,19,42,45,37,55,64,41,36,73,74,79,1,21,75,94,80,58,70,33,16,57,48,6,56,34,51,40,77,68,9,50,82,14,2,10,62,88,27,30,23,20,93,31
87,22,95,37,6,10,25,34,3,31,16,75,80,79,70,77,62,84,19,65,94,48,51,20,12,5,21,47,27,30,28,73,66,89,14,83,60,33,45,40,90,91,26,74,50,64,58,82,36,9,93,72,96,15,97,2,52,7,71,68,88,13,39,17,57,35,23,67,63,8,61,81,86,43,78,41,92,53,38,55,49,85,11,32,44,76,42,29,59,46,24,56,1,4,18,69,54
86,41,23,36,53,2,94,17,56,63,68,55,32,26,74,85,54,66,1,46,44,9,43,35,24,13,57,33,18,93,40,67,71,69,42,61,92,37,10,75,39,76,30,38,77,88,62,29,45,14,25,8,81,48,11,27,87,49,59,78,6,12,95,60,4,5,16,65,15,34,51,20,89,19,21,50,97,47,7,58,64,31,52,82,73,96,83,91,79,80,70,22,72,28,90,84,3
97,21,29,83,52,33,51,81,50,88,72,48,90,76,82,28,31,41,45,96,7,22,70,89,18,11,42,53,68,64,32,19,59,15,16,69,91,8,58,36,23,9,4,79,65,55,3,49,94,20,34,35,74,73,75,80,44,5,85,54,87,47,43,92,56,24,10,26,46,27,30,60,25,84,38,1,66,2,61,62,95,71,67,93,6,77,17,78,12,37,13,86,63,14,39,40,57
73,5,20,61,40,14,30,55,35,66,1,60,43,12,93,38,18,95,47,27,6,64,37,79,17,49,39,58,84,63,50,85,4,34,25,56,57,44,80,32,54,46,52,81,21,2,78,59,72,15,31,22,13,51,7,3,92,86,67,77,62,90,89,11,33,71,82,96,53,23,28,29,97,42,24,9,65,88,91,70,10,26,87,48,94,41,69,75,74,76,45,19,36,8,16,83,68
75,27,67,4,78,23,62,13,65,47,59,34,29,24,69,92,3,86,87,88,8,80,19,90,91,76,36,77,74,11,97,48,61,12,26,2,96,7,38,73,66,71,16,68,28,6,14,95,37,51,41,1,63,40,31,70,10,53,39,30,46,82,81,83,9,42,57,54,85,84,45,50,93,72,44,52,35,60,79,22,32,20,15,58,56,18,25,94,49,43,5,33,64,55,21,17,89
84,6,16,57,39,9,71,8,96,46,93,21,14,45,49,89,2,42,77,56,68,55,15,53,10,31,83,35,5,82,54,60,94,52,1,65,88,72,20,41,50,85,86,13,47,70,44,87,17,67,58,69,43,18,24,91,64,12,76,66,33,79,25,19,97,48,40,36,22,32,63,62,78,26,30,4,74,80,37,75,59,90,7,61,29,3,23,28,38,95,34,11,92,27,51,81,73
71,7,19,74,60,45,43,70,48,49,26,73,97,10,72,25,11,82,40,81,20,75,78,50,44,30,92,91,62,29,87,79,51,63,17,95,3,27,84,93,83,28,89,24,80,76,5,33,21,90,23,38,56,57,77,6,22,32,14,61,58,94,86,65,68,34,39,59,64,55,36,69,53,85,37,18,12,31,15,1,54,88,16,13,8,46,66,4,67,41,42,35,9,52,96,2,47
85,44,12,24,79,80,16,54,90,89,15,22,38,51,67,39,63,58,32,28,33,86,61,46,26,64,41,37,59,23,56,81,18,75,78,36,66,9,25,31,74,53,62,73,45,69,42,52,55,88,47,95,17,84,50,8,34,29,83,2,4,72,1,35,27,13,20,93,92,5,77,96,94,11,3,49,71,19,68,57,97,14,76,43,91,87,30,60,65,48,40,21,7,10,70,82,6
69,13,64,94,42,76,36,5,82,91,11,3,66,47,35,34,6,51,37,17,52,65,1,4,9,70,7,55,10,57,2,96,8,77,22,67,19,15,30,68,92,43,97,29,23,60,71,75,63,40,48,27,54,93,85,41,62,18,89,80,21,49,20,32,88,38,45,74,50,16,12,87,31,14,79,25,46,33,73,28,53,56,83,95,59,86,84,58,26,81,39,90,78,24,61,44,72
54,43,18,50,32,41,83,53,27,28,25,87,33,31,20,59,94,74,21,38,95,62,84,68,40,14,72,79,4,46,45,49,88,30,58,90,13,39,35,6,26,19,10,48,12,56,61,57,81,1,11,42,37,9,86,78,16,96,65,60,3,52,7,75,63,73,70,17,24,91,44,71,92,51,29,76,23,82,8,2,67,47,69,22,36,80,93,97,77,55,64,89,34,66,85,5,15
90,96,30,81,58,77,57,44,78,92,95,2,88,63,52,29,22,60,85,24,34,71,47,23,93,73,80,67,66,14,25,76,5,21,87,86,51,89,16,55,65,8,82,3,7,91,94,79,46,10,70,64,36,12,59,26,4,38,31,45,97,15,18,28,69,72,61,11,56,40,9,39,13,17,27,62,83,84,48,50,6,19,75,37,1,68,35,53,32,33,20,54,74,42,43,41,49
56,15,8,17,65,37,68,9,40,64,53,36,86,84,61,23,48,26,73,12,89,39,41,27,54,28,85,97,69,13,42,70,31,43,33,32,24,34,77,22,1,87,72,11,49,83,35,74,16,96,78,5,52,66,20,88,47,75,19,82,91,59,55,46,67,90,58,7,25,76,10,6,2,80,95,81,63,93,3,29,4,45,51,21,60,92,71,44,57,18,14,79,94,38,62,50,30
92,11,2,91,93,97,75,7,19,79,69,81,50,1,62,55,10,80,35,72,16,42,21,82,45,48,61,38,3,83,36,6,20,64,74,85,59,71,18,94,56,67,58,33,90,39,34,4,28,68,76,60,29,53,49,30,95,84,43,73,24,70,22,44,66,14,87,51,37,41,57,54,47,15,89,32,77,26,78,46,23,9,63,5,40,52,31,27,8,96,17,12,25,86,65,88,13
63,49,25,70,86,29,4,60,52,32,76,5,18,30,57,46,15,93,14,83,3,31,59,77,33,6,20,78,22,9,12,84,27,37,50,54,11,47,48,61,96,44,17,41,51,53,13,8,89,92,2,97,71,94,79,72,35,1,28,36,40,34,23,26,62,80,95,81,43,88,65,75,64,73,56,91,10,85,24,21,66,38,42,74,39,55,90,7,82,68,16,58,69,19,67,45,87
51,1,62,46,87,66,67,74,24,80,94,58,65,56,8,75,44,90,4,76,13,57,92,96,29,88,15,43,19,26,17,7,38,55,68,73,23,21,5,14,78,95,40,27,32,85,25,93,50,6,91,82,45,33,39,69,81,63,42,9,37,16,64,71,31,2,3,52,97,18,35,48,22,34,20,70,86,72,11,41,30,12,89,49,79,54,10,61,83,47,84,28,59,60,77,36,53
59,28,89,72,95,88,26,38,39,45,41,83,37,96,71,9,79,43,91,53,18,2,74,63,81,52,86,34,75,16,47,35,62,93,40,82,76,49,97,42,69,64,84,36,31,54,66,22,30,24,73,3,87,32,58,68,56,15,17,10,27,8,78,6,77,94,12,60,33,19,21,67,61,90,7,55,5,14,13,44,65,25,92,70,57,20,50,11,1,85,4,51,48,46,80,29,23
48,10,3,82,47,20,84,22,14,6,23,42,68,27,17,78,64,7,70,5,11,67,87,25,32,94,8,24,90,95,39,53,72,92,28,80,45,79,52,60,12,37,2,15,75,18,26,86,65,77,19,44,21,61,46,55,74,13,51,57,50,85,54,29,41,30,89,49,4,83,1,38,66,59,69,58,36,40,16,43,35,96,81,34,62,33,88,9,63,73,93,31,91,76,71,56,97
34,33,31,55,35,21,73,85,61,77,12,13,40,54,16,19,97,36,50,49,30,69,66,60,58,51,56,65,1,89,71,44,91,41,10,46,81,29,4,70,57,63,88,59,20,9,43,38,7,62,80,83,67,14,23,90,25,11,48,92,5,93,76,96,53,84,47,86,79,42,68,74,8,82,28,45,39,52,87,94,27,17,18,64,78,72,15,24,2,6,75,3,95,32,37,22,26
