# c-balanced sequence
# n=98
# c=2
# mode=weak
# latin=true
# guarantee=2-balanced
# rows=items, cols=days, entry=player
70,18,56,81,86,48,52,36,3,57,62,67,10,75,65,74,20,61,63,85,96,38,6,45,68,43,1,16,78,82,11,64,17,7,69,29,51,4,30,26,90,66,98,88,12,87,73,97,50,91,32,79,92,95,14,83,60,19,9,89,35,27,25,15,23,93,76,55,37,22,28,5,49,33,71,39,31,54,2,13,53,21,34,41,24,77,59,40,8,94,80,72,46,58,44,42,84,47
74,33,13,98,54,91,80,63,53,12,66,2,32,14,59,19,42,31,46,23,4,39,40,49,71,28,30,83,35,9,8,93,20,5,55,34,37,84,65,15,94,77,62,72,10,16,79,44,11,47,26,48,58,27,86,70,18,75,81,24,41,68,21,92,82,69,3,50,56,78,7,38,6,64,73,29,89,85,76,96,95,1,36,61,67,90,97,60,57,17,88,43,25,51,22,52,87,45
58,9,17,32,40,29,25,79,88,18,89,78,35,21,51,45,28,26,56,59,64,47,13,95,72,36,38,87,15,50,76,73,80,27,60,96,48,92,57,31,53,67,97,41,43,14,65,22,90,33,3,1,23,85,24,84,4,62,7,10,30,52,71,70,61,46,81,39,54,12,11,94,34,44,93,42,63,66,77,98,55,8,6,49,20,16,19,69,68,86,82,37,83,74,91,2,5,75
95,1,68,43,11,90,41,60,10,86,44,28,22,6,7,70,3,84,34,12,82,49,76,54,92,66,52,37,8,81,67,94,42,16,47,24,39,21,45,61,55,35,75,63,19,13,20,58,88,46,5,96,69,2,78,72,74,57,91,32,77,73,33,98,83,36,26,17,53,87,97,31,79,27,51,65,14,25,40,64,48,59,62,50,23,80,15,30,9,18,85,71,4,93,56,89,38,29
73,5,61,83,41,42,64,96,30,58,87,77,24,43,85,37,78,44,27,29,79,75,93,69,34,2,65,56,57,46,98,22,49,4,63,12,25,74,3,23,71,17,68,60,50,59,18,36,82,54,66,51,40,76,89,15,48,38,97,55,94,45,8,16,67,95,31,9,80,19,20,90,81,62,13,84,70,52,47,88,86,72,91,11,10,28,92,32,35,21,1,53,14,6,33,26,39,7
82,6,4,15,39,92,1,23,62,50,91,55,31,48,88,71,81,30,8,14,97,77,20,51,11,5,94,19,90,69,25,18,86,33,26,9,10,89,38,83,93,80,52,74,47,32,42,98,34,84,21,56,61,7,17,35,79,67,13,75,53,28,29,43,85,64,40,49,72,59,36,96,41,2,22,44,37,60,3,66,16,87,45,68,63,65,73,78,46,24,76,58,27,12,54,57,70,95
75,26,20,35,84,66,38,57,76,16,46,21,52,68,73,36,2,40,25,17,53,24,97,33,74,32,3,80,85,31,78,89,70,62,72,13,65,54,28,7,29,14,44,87,91,1,37,27,95,12,71,45,19,9,93,90,22,98,64,5,39,51,4,6,59,10,83,63,60,30,61,47,86,18,69,58,50,43,34,92,15,94,81,82,88,79,55,67,42,41,56,96,23,8,77,11,48,49
87,12,7,89,59,47,55,51,65,49,95,27,33,67,23,94,72,22,92,57,98,83,64,91,10,18,41,63,45,96,79,43,60,15,56,53,77,58,50,8,76,86,70,46,62,48,69,2,52,81,6,28,66,11,73,16,21,25,85,82,42,88,37,54,78,97,34,68,24,5,74,3,14,75,35,1,26,36,80,71,9,93,29,38,39,44,84,17,4,40,90,19,32,61,31,13,20,30
80,19,60,85,94,37,54,35,93,14,71,82,34,63,90,75,13,45,86,21,68,9,4,16,6,42,61,88,59,55,48,5,38,29,11,1,36,18,81,32,30,24,39,40,78,26,92,84,31,64,8,67,44,10,43,65,20,96,3,23,49,58,72,46,17,77,79,57,51,15,70,91,89,56,87,53,74,95,12,28,97,41,33,83,98,22,27,47,52,2,7,62,69,50,66,76,25,73
79,27,52,96,44,28,11,17,69,72,32,50,9,56,98,62,93,29,83,15,84,19,74,61,67,87,70,39,40,97,34,58,3,64,91,66,46,22,51,85,20,31,36,54,57,2,4,76,38,55,53,77,73,86,47,88,80,71,95,12,1,14,35,30,7,90,41,33,25,94,23,65,10,82,68,21,8,13,49,18,75,24,63,26,59,42,48,89,81,60,5,45,16,43,92,6,37,78
77,24,22,78,53,45,30,29,2,13,42,18,66,8,39,47,80,17,5,70,73,90,81,43,25,12,82,7,26,95,44,28,1,88,21,59,79,23,6,41,69,56,49,33,68,15,61,75,65,60,40,87,97,83,50,37,63,92,27,76,93,11,48,20,19,84,89,62,58,71,32,16,52,9,96,85,4,98,86,35,36,38,57,74,64,34,54,31,51,55,14,91,3,10,72,67,94,46
78,36,8,4,3,31,88,20,85,48,74,38,46,58,81,49,54,41,10,76,65,89,96,50,86,37,14,72,30,23,92,75,68,87,35,52,67,73,71,16,27,9,95,77,98,82,34,43,94,51,57,62,25,63,18,13,33,6,2,44,26,24,56,22,91,55,47,64,28,42,45,60,11,83,17,12,19,59,5,7,69,61,70,21,32,40,53,29,84,93,66,79,1,90,39,80,97,15
69,15,67,70,10,63,33,26,98,97,40,64,91,11,36,16,51,55,53,48,1,7,35,79,27,60,57,84,47,39,62,6,12,83,14,32,78,19,42,17,96,41,90,94,89,3,93,24,37,49,72,30,59,5,29,68,8,87,61,34,31,43,74,80,86,13,66,45,21,4,50,46,88,92,38,54,23,20,81,73,2,58,95,76,56,25,71,28,44,77,52,22,9,85,65,75,18,82
76,34,65,61,23,25,2,56,37,60,21,86,5,13,9,92,12,95,52,44,58,15,59,31,46,63,71,32,75,24,16,7,66,93,90,84,97,53,20,4,45,73,82,55,28,74,19,47,80,22,85,50,26,39,41,38,91,89,70,54,81,18,42,69,88,72,27,1,29,8,6,78,40,48,57,62,77,68,10,94,14,96,67,79,51,3,83,49,43,30,33,87,98,11,64,17,35,36
81,49,62,87,68,57,14,6,28,77,83,59,94,1,18,26,43,19,71,38,35,85,98,42,89,20,93,48,22,4,54,30,8,25,61,82,91,33,10,80,40,64,11,21,67,9,51,29,96,56,95,52,17,45,69,58,55,16,36,74,66,32,79,53,3,75,15,44,76,39,92,2,84,13,37,27,73,90,72,78,5,47,46,7,31,60,50,65,97,34,70,24,86,88,23,12,41,63
97,39,72,74,34,51,43,92,54,47,3,84,90,80,31,64,5,69,73,66,45,88,11,41,22,29,91,44,36,18,17,27,40,13,76,81,50,2,94,49,58,38,1,14,75,7,83,10,79,86,70,46,42,77,30,23,78,15,28,52,25,60,65,12,96,9,67,19,85,98,37,71,95,63,89,33,82,55,16,24,56,32,35,87,93,61,68,6,62,20,57,48,21,53,26,4,59,8
71,23,16,82,75,50,21,86,7,24,4,6,89,17,96,10,68,33,72,32,46,67,78,2,88,55,56,9,77,65,80,74,52,95,37,70,98,15,11,5,63,60,61,35,79,97,8,12,3,39,92,36,14,53,20,34,76,83,48,62,57,87,94,41,40,25,59,73,31,43,26,64,93,42,49,90,51,69,27,85,30,22,54,18,58,45,66,1,91,19,38,44,13,29,47,84,28,81
94,44,84,42,12,70,40,73,38,41,20,29,57,55,79,25,63,60,87,62,30,27,8,66,26,47,69,23,53,19,51,85,31,24,28,49,3,56,43,92,65,88,93,59,45,54,78,16,48,13,11,64,32,1,4,98,81,90,58,68,21,50,82,75,33,18,5,91,61,52,35,22,7,77,97,6,80,15,46,67,76,39,14,9,17,96,86,36,72,10,74,34,95,37,2,71,89,83
90,46,91,48,27,22,93,13,19,1,53,15,76,82,95,61,56,37,28,36,20,54,52,58,9,64,21,33,62,73,83,59,45,77,86,68,47,72,96,34,89,87,57,85,18,23,81,6,17,44,29,31,35,71,67,66,97,84,60,4,8,92,10,2,14,49,80,7,11,38,24,63,30,32,79,41,40,39,70,26,74,25,75,65,94,43,12,98,5,3,51,42,55,78,50,88,69,16
83,32,66,58,79,67,18,89,95,80,35,39,51,16,50,30,65,98,96,2,3,6,48,14,13,49,78,17,10,71,90,81,97,43,75,5,69,88,25,84,74,22,42,7,37,55,63,72,26,15,41,24,33,94,46,19,1,12,56,40,86,38,44,31,29,54,82,70,36,34,9,87,21,91,52,47,76,28,53,57,8,23,85,92,4,62,11,77,45,73,68,64,20,59,27,61,60,93
93,43,64,45,52,97,32,59,5,8,11,85,7,74,77,86,57,14,24,41,81,12,60,39,38,35,34,92,94,87,37,82,67,2,20,4,26,29,36,21,62,18,71,30,76,70,53,68,28,73,69,47,88,91,61,9,42,10,50,22,63,23,27,95,51,98,16,78,3,48,66,1,56,65,55,72,83,17,84,89,19,90,15,44,6,13,33,75,79,58,49,40,80,46,25,31,96,54
55,25,63,33,26,72,61,9,42,56,10,49,69,78,40,91,1,77,4,75,34,23,68,28,3,51,79,31,76,70,15,50,98,19,58,16,38,12,44,46,54,6,48,84,66,60,90,5,59,27,83,65,89,96,62,7,85,39,35,80,71,13,47,93,57,24,8,20,14,17,81,73,53,45,86,88,92,29,21,37,11,64,43,2,97,36,82,22,95,67,32,41,18,94,30,87,74,52
92,31,14,73,36,71,65,75,44,96,88,30,87,41,4,24,21,11,18,40,95,29,94,62,84,50,8,74,89,13,61,47,53,46,80,17,83,90,86,39,33,10,25,34,27,22,52,32,57,20,93,54,49,72,82,64,2,43,51,79,78,6,77,76,45,37,12,69,97,55,67,68,28,98,16,66,81,1,58,59,60,3,42,48,91,70,35,7,56,15,26,23,63,5,38,9,19,85
85,37,28,19,9,81,68,58,70,45,17,47,60,2,53,66,67,59,97,31,80,22,18,36,76,54,40,27,6,42,63,55,48,79,92,74,7,64,1,52,91,23,83,13,24,44,21,35,25,98,43,16,38,56,87,75,5,94,73,33,3,84,15,26,11,32,30,65,96,93,82,51,20,50,10,95,46,71,41,61,4,77,12,89,69,72,14,90,88,78,8,29,39,57,49,62,86,34
98,38,3,56,88,49,15,12,22,52,43,26,62,29,20,46,83,82,7,78,69,86,72,1,73,16,11,5,93,64,91,57,35,39,94,41,8,14,9,67,50,32,51,58,65,96,77,85,89,97,4,34,55,70,95,36,59,17,30,45,19,90,61,28,63,60,2,42,40,27,54,33,23,31,74,25,75,44,87,6,68,13,10,53,81,21,18,80,37,71,84,47,92,76,48,24,79,66
89,10,53,47,6,8,39,90,84,63,25,65,93,54,42,34,76,23,13,33,61,87,57,21,82,24,95,2,68,12,26,32,96,44,51,30,45,60,66,75,78,15,3,80,69,49,11,71,14,58,19,37,81,79,74,92,86,77,18,67,59,70,7,52,4,62,48,46,88,41,72,85,29,5,36,9,35,22,31,91,83,98,16,73,1,38,20,94,64,27,50,28,97,17,55,43,56,40
30,35,59,1,17,77,74,55,27,64,81,37,19,70,45,48,90,94,79,16,50,5,44,32,85,75,4,66,28,41,29,56,36,23,71,87,63,95,68,97,98,72,43,92,20,31,88,91,62,61,18,84,12,13,8,40,93,53,49,46,9,83,34,73,21,38,22,10,89,47,25,80,69,60,24,2,96,42,33,65,51,82,78,86,57,52,26,39,76,54,11,6,15,67,7,58,14,3
51,21,54,80,7,16,76,91,78,33,98,92,71,3,22,27,52,89,42,43,25,55,37,19,83,15,96,46,86,14,88,11,65,9,73,85,31,24,48,82,2,12,53,17,38,64,40,87,1,67,10,68,6,60,57,28,26,47,29,72,20,97,39,66,81,58,23,94,79,77,13,59,61,70,34,18,56,30,93,62,50,49,84,5,8,95,41,74,63,69,4,75,35,36,45,90,32,44
50,29,86,18,20,62,4,87,34,67,79,61,72,97,38,84,6,85,74,93,51,70,10,77,59,81,45,58,52,60,49,33,69,78,22,40,57,76,35,13,28,26,8,56,73,36,46,30,66,7,63,90,15,21,3,27,31,24,41,65,16,55,5,64,71,43,53,95,83,75,44,12,39,19,14,94,11,32,48,54,17,88,80,37,47,23,9,25,92,96,89,2,82,42,98,1,91,68
41,96,11,95,13,5,48,46,82,36,68,75,28,44,15,58,9,88,64,26,92,56,65,53,30,7,98,67,25,38,72,21,34,18,42,6,61,55,77,59,79,47,81,29,86,39,94,45,74,2,23,76,80,22,52,54,32,14,69,37,91,89,17,1,87,50,35,90,84,49,62,57,4,8,3,43,78,97,63,20,40,27,71,66,19,24,85,93,16,31,83,12,73,60,70,10,33,51
57,2,40,24,69,60,83,66,94,23,31,14,73,12,32,35,8,39,49,47,63,91,71,17,80,90,97,43,1,20,3,84,10,89,54,62,93,27,37,70,19,16,5,4,95,41,50,33,42,9,82,75,78,48,25,51,44,11,88,96,98,85,36,68,56,92,74,6,86,18,76,58,26,15,67,64,38,7,45,79,34,52,55,28,29,30,46,87,59,61,13,81,65,72,21,53,77,22
